year,price,engine_size,mileage,Diesel,Hybrid,otherFuel,Petrol,Automatic,Manual,otherTransmission,Semi-Auto
2016,16822,0.0,134.5,0,1,0,0,1,0,0,0
2016,13391,30.0,65.7,1,0,0,0,0,1,0,0
2012,8450,160.0,44.8,0,0,0,1,1,0,0,0
2012,9799,145.0,54.3,1,0,0,0,1,0,0,0
2016,17950,2.1,41050.0,1,0,0,0,1,0,0,0
2017,16750,20.0,64.2,1,0,0,0,1,0,0,0
2013,8980,2.1,60000.0,1,0,0,0,0,1,0,0
2016,16799,30.0,64.2,1,0,0,0,1,0,0,0
2014,10999,145.0,56.5,1,0,0,0,1,0,0,0
2015,18999,30.0,64.2,1,0,0,0,1,0,0,0
2015,14999,30.0,62.8,1,0,0,0,1,0,0,0
2016,17999,30.0,61.4,1,0,0,0,1,0,0,0
2014,16699,30.0,61.4,1,0,0,0,1,0,0,0
2016,19999,30.0,64.2,1,0,0,0,1,0,0,0
2012,10999,160.0,44.8,0,0,0,1,1,0,0,0
2017,15652,20.0,65.7,1,0,0,0,1,0,0,0
2016,16699,20.0,64.2,1,0,0,0,1,0,0,0
2017,19347,135.0,134.5,0,1,0,0,1,0,0,0
2019,28991,145.0,54.3,1,0,0,0,1,0,0,0
2017,21491,145.0,58.9,1,0,0,0,1,0,0,0
2018,21991,150.0,61.4,1,0,0,0,1,0,0,0
2018,16800,145.0,64.2,1,0,0,0,1,0,0,0
2012,10899,145.0,53.3,1,0,0,0,1,0,0,0
2014,14786,20.0,64.2,1,0,0,0,1,0,0,0
2014,10822,145.0,56.5,1,0,0,0,1,0,0,0
2015,13195,30.0,64.2,1,0,0,0,1,0,0,0
2012,7999,2.1,67200.0,1,0,0,0,1,0,0,0
2016,14000,0.0,76.4,0,1,0,0,1,0,0,0
2014,11795,20.0,68.9,1,0,0,0,0,1,0,0
2015,11295,20.0,68.9,1,0,0,0,0,1,0,0
2016,14000,0.0,134.5,0,1,0,0,1,0,0,0
2016,12295,2.0,113770.0,0,1,0,0,1,0,0,0
2015,13000,20.0,64.2,1,0,0,0,1,0,0,0
2014,10500,20.0,68.9,1,0,0,0,0,1,0,0
2016,14999,20.0,65.7,1,0,0,0,1,0,0,0
2016,18499,30.0,64.2,1,0,0,0,1,0,0,0
2017,16499,20.0,70.6,1,0,0,0,0,1,0,0
2016,18108,30.0,61.4,1,0,0,0,1,0,0,0
2015,18999,30.0,64.2,1,0,0,0,1,0,0,0
2015,16499,30.0,64.2,1,0,0,0,1,0,0,0
2018,18999,145.0,61.4,1,0,0,0,1,0,0,0
2015,18199,30.0,64.2,1,0,0,0,1,0,0,0
2011,7999,235.0,38.7,0,0,0,1,0,1,0,0
2015,16679,20.0,64.2,1,0,0,0,1,0,0,0
2018,19999,145.0,61.4,1,0,0,0,1,0,0,0
2016,16449,30.0,64.2,1,0,0,0,1,0,0,0
2016,17779,125.0,53.3,0,0,0,1,0,1,0,0
2016,14739,125.0,53.3,0,0,0,1,0,1,0,0
2011,7449,145.0,56.5,1,0,0,0,1,0,0,0
2017,19199,0.0,134.5,0,1,0,0,1,0,0,0
2018,19399,145.0,60.1,1,0,0,0,1,0,0,0
2019,24899,145.0,47.1,0,0,0,1,1,0,0,0
2018,19999,145.0,61.4,1,0,0,0,1,0,0,0
2018,18998,145.0,64.2,1,0,0,0,1,0,0,0
2019,26998,1.6,44.8,0,0,0,1,1,0,0,0
2014,13498,150.0,54.3,1,0,0,0,1,0,0,0
2016,13000,20.0,64.2,1,0,0,0,1,0,0,0
2015,13999,0.0,134.5,0,1,0,0,1,0,0,0
2018,22995,135.0,134.5,0,1,0,0,1,0,0,0
2015,11695,20.0,68.9,1,0,0,0,0,1,0,0
2016,14795,30.0,61.4,1,0,0,0,1,0,0,0
2016,15000,0.0,122.8,0,1,0,0,1,0,0,0
2015,12995,0.0,74.3,0,1,0,0,1,0,0,0
2016,16562,0.0,134.5,0,1,0,0,1,0,0,0
2012,9850,200.0,40.4,0,0,0,1,1,0,0,0
2011,8894,200.0,41.5,0,0,0,1,1,0,0,0
2017,17750,2.0,134.5,0,1,0,0,1,0,0,0
2018,18599,145.0,61.4,1,0,0,0,1,0,0,0
2016,15499,30.0,64.2,1,0,0,0,1,0,0,0
2016,13195,30.0,61.4,1,0,0,0,1,0,0,0
2015,14000,30.0,64.2,1,0,0,0,1,0,0,0
2016,12195,30.0,64.2,1,0,0,0,1,0,0,0
2016,11000,20.0,65.7,1,0,0,0,0,1,0,0
2016,15000,0.0,134.5,0,1,0,0,1,0,0,0
2015,13000,20.0,68.9,1,0,0,0,0,1,0,0
2015,11500,20.0,64.2,1,0,0,0,1,0,0,0
2015,10795,0.0,76.4,0,1,0,0,1,0,0,0
2015,13295,0.0,134.5,0,1,0,0,1,0,0,0
2014,8999,30.0,64.2,1,0,0,0,1,0,0,0
2015,12299,125.0,52.3,0,0,0,1,0,1,0,0
2018,20299,145.0,61.4,1,0,0,0,1,0,0,0
2015,12599,20.0,70.6,1,0,0,0,0,1,0,0
2015,17299,0.0,78.5,0,1,0,0,1,0,0,0
2018,19799,145.0,61.4,1,0,0,0,1,0,0,0
2016,13999,20.0,72.4,1,0,0,0,0,1,0,0
2019,17999,145.0,46.3,0,0,0,1,1,0,0,0
2016,16879,0.0,134.5,0,1,0,0,1,0,0,0
2015,14370,20.0,64.2,1,0,0,0,1,0,0,0
2013,10699,145.0,54.3,1,0,0,0,1,0,0,0
2007,5995,260.0,42.2,1,0,0,0,0,0,0,1
2010,5975,205.0,47.9,1,0,0,0,1,0,0,0
2008,5875,305.0,34.5,0,0,0,1,1,0,0,0
2014,16450,30.0,64.2,1,0,0,0,1,0,0,0
2017,20995,145.0,40.9,0,0,0,1,1,0,0,0
2014,14750,0.0,44.1,1,0,0,0,0,1,0,0
2005,2575,2.1,66000.0,1,0,0,0,1,0,0,0
2015,15995,20.0,67.3,1,0,0,0,1,0,0,0
2017,20980,2.1,10951.0,0,1,0,0,1,0,0,0
2015,10795,20.0,68.9,1,0,0,0,0,1,0,0
2018,24999,145.0,64.2,1,0,0,0,1,0,0,0
2016,23299,30.0,65.7,1,0,0,0,1,0,0,0
2015,10799,125.0,51.4,0,0,0,1,0,1,0,0
2018,19499,145.0,64.2,1,0,0,0,1,0,0,0
2018,21999,145.0,61.4,1,0,0,0,1,0,0,0
2014,14199,20.0,64.2,1,0,0,0,1,0,0,0
2015,14819,30.0,62.8,1,0,0,0,1,0,0,0
2013,11999,160.0,46.3,0,0,0,1,1,0,0,0
2016,13499,20.0,65.7,1,0,0,0,0,1,0,0
2016,19999,0.0,134.5,0,1,0,0,1,0,0,0
2016,15199,20.0,64.2,1,0,0,0,1,0,0,0
2016,19799,145.0,49.6,0,0,0,1,0,1,0,0
2015,14699,0.0,76.4,0,1,0,0,1,0,0,0
2016,17699,20.0,64.2,1,0,0,0,1,0,0,0
2016,18399,30.0,64.2,1,0,0,0,1,0,0,0
2017,19399,125.0,60.1,1,0,0,0,1,0,0,0
2015,12800,125.0,60.1,1,0,0,0,1,0,0,0
2018,21199,145.0,60.1,1,0,0,0,1,0,0,0
2016,16250,30.0,65.7,1,0,0,0,1,0,0,0
2018,17450,145.0,51.4,0,0,0,1,1,0,0,0
2019,26995,145.0,57.7,1,0,0,0,1,0,0,0
2017,21995,145.0,58.9,1,0,0,0,1,0,0,0
2016,15391,20.0,70.6,1,0,0,0,0,1,0,0
2014,11999,145.0,53.3,1,0,0,0,1,0,0,0
2015,18199,20.0,68.9,1,0,0,0,1,0,0,0
2015,16999,30.0,61.4,1,0,0,0,1,0,0,0
2017,19199,2.0,134.5,0,1,0,0,1,0,0,0
2013,8099,145.0,57.7,1,0,0,0,1,0,0,0
2015,19995,2.1,57900.0,1,0,0,0,1,0,0,0
2018,19999,145.0,60.1,1,0,0,0,1,0,0,0
2012,8299,145.0,56.5,1,0,0,0,1,0,0,0
2017,20999,135.0,134.5,0,1,0,0,1,0,0,0
2017,20999,135.0,134.5,0,1,0,0,1,0,0,0
2016,15339,0.0,134.5,0,1,0,0,1,0,0,0
2016,17979,0.0,134.5,0,1,0,0,1,0,0,0
2015,11689,20.0,70.6,1,0,0,0,0,1,0,0
2018,18819,145.0,64.2,1,0,0,0,1,0,0,0
2018,19399,145.0,64.2,1,0,0,0,1,0,0,0
2010,4294,140.0,54.3,1,0,0,0,0,1,0,0
2010,6994,2.1,58535.0,1,0,0,0,1,0,0,0
2015,16975,30.0,61.4,1,0,0,0,1,0,0,0
2015,12750,160.0,44.8,0,0,0,1,1,0,0,0
2016,19999,0.0,134.5,0,1,0,0,1,0,0,0
2018,19999,145.0,61.4,1,0,0,0,1,0,0,0
2016,12459,30.0,62.8,1,0,0,0,1,0,0,0
2014,10699,145.0,53.3,1,0,0,0,1,0,0,0
2017,17599,145.0,61.4,1,0,0,0,1,0,0,0
2018,22199,145.0,61.4,1,0,0,0,1,0,0,0
2018,17999,145.0,60.1,1,0,0,0,1,0,0,0
2016,11999,20.0,72.4,1,0,0,0,0,1,0,0
2006,3200,565.0,28.2,0,0,0,1,1,0,0,0
2017,16999,145.0,64.2,1,0,0,0,1,0,0,0
2017,14999,20.0,70.6,1,0,0,0,0,1,0,0
2013,10199,160.0,52.3,1,0,0,0,0,1,0,0
2016,14799,20.0,68.9,1,0,0,0,0,1,0,0
2016,19349,20.0,67.3,1,0,0,0,1,0,0,0
2018,18799,145.0,64.2,1,0,0,0,1,0,0,0
2017,31750,145.0,35.3,0,0,0,1,1,0,0,0
2017,19899,2.1,74.3,0,1,0,0,1,0,0,0
2016,14999,20.0,64.2,1,0,0,0,1,0,0,0
2014,14399,30.0,61.4,1,0,0,0,1,0,0,0
2018,22899,145.0,43.5,0,0,0,1,1,0,0,0
2014,10995,30.0,62.8,1,0,0,0,1,0,0,0
2017,21399,30.0,65.7,1,0,0,0,1,0,0,0
2016,13295,0.0,134.5,0,1,0,0,1,0,0,0
2002,1495,305.0,39.8,1,0,0,0,1,0,0,0
2018,18999,145.0,60.1,1,0,0,0,1,0,0,0
2018,18799,145.0,60.1,1,0,0,0,1,0,0,0
2018,18899,145.0,64.2,1,0,0,0,1,0,0,0
2018,17999,145.0,58.9,1,0,0,0,1,0,0,0
2016,15699,20.0,64.2,1,0,0,0,1,0,0,0
2016,16899,0.0,134.5,0,1,0,0,1,0,0,0
2017,18299,2.0,134.5,0,1,0,0,1,0,0,0
2016,16499,30.0,65.7,1,0,0,0,1,0,0,0
2015,16729,20.0,64.2,1,0,0,0,1,0,0,0
2015,16299,30.0,62.8,1,0,0,0,1,0,0,0
2018,19980,150.0,64.2,1,0,0,0,1,0,0,0
2015,15980,30.0,64.2,1,0,0,0,1,0,0,0
2018,34680,150.0,35.3,0,0,0,1,1,0,0,0
2015,14795,0.0,74.3,0,1,0,0,1,0,0,0
2016,10500,20.0,65.7,1,0,0,0,0,1,0,0
2017,15000,0.0,78.5,0,1,0,0,1,0,0,0
2016,15000,30.0,61.4,1,0,0,0,1,0,0,0
2015,13362,20.0,64.2,1,0,0,0,1,0,0,0
2007,5995,300.0,34.5,0,0,0,1,1,0,0,0
2016,15475,2.1,49846.0,1,0,0,0,1,0,0,0
2002,1295,2.7,82700.0,1,0,0,0,1,0,0,0
2012,8495,145.0,55.4,1,0,0,0,1,0,0,0
2017,19995,145.0,49.6,0,0,0,1,1,0,0,0
2015,12000,2.1,40005.0,1,0,0,0,1,0,0,0
2016,13499,20.0,65.7,1,0,0,0,0,1,0,0
2016,14999,20.0,64.2,1,0,0,0,1,0,0,0
2012,9099,145.0,56.5,1,0,0,0,1,0,0,0
2016,15499,20.0,68.9,1,0,0,0,0,1,0,0
2013,10999,145.0,53.3,1,0,0,0,1,0,0,0
2015,17149,125.0,60.1,1,0,0,0,1,0,0,0
2016,15399,20.0,64.2,1,0,0,0,1,0,0,0
2018,21999,145.0,43.5,0,0,0,1,1,0,0,0
2017,14399,145.0,53.3,0,0,0,1,0,1,0,0
2017,17499,135.0,134.5,0,1,0,0,1,0,0,0
2016,17799,30.0,64.2,1,0,0,0,1,0,0,0
2015,16500,30.0,61.4,1,0,0,0,1,0,0,0
2009,5295,200.0,46.3,1,0,0,0,1,0,0,0
2011,6995,200.0,40.4,0,0,0,1,1,0,0,0
2012,5250,145.0,54.3,1,0,0,0,1,0,0,0
2016,18999,125.0,51.4,0,0,0,1,1,0,0,0
2014,16499,30.0,64.2,1,0,0,0,1,0,0,0
2010,7995,2.1,54000.0,1,0,0,0,0,1,0,0
2015,13790,125.0,52.3,0,0,0,1,1,0,0,0
2015,15490,20.0,64.2,1,0,0,0,1,0,0,0
2011,8495,2.1,66000.0,1,0,0,0,1,0,0,0
2013,7199,145.0,53.3,1,0,0,0,1,0,0,0
2018,42995,145.0,32.8,0,0,0,1,1,0,0,0
2015,17695,30.0,64.2,1,0,0,0,1,0,0,0
2017,36995,145.0,35.3,0,0,0,1,1,0,0,0
2013,7000,20.0,68.9,1,0,0,0,0,1,0,0
2013,10490,150.0,56.5,1,0,0,0,1,0,0,0
2017,21750,125.0,58.9,1,0,0,0,1,0,0,0
2019,25995,145.0,64.2,1,0,0,0,1,0,0,0
1991,4450,265.0,170000.0,0,0,0,1,1,0,0,0
2002,2140,325.0,31.4,0,0,0,1,1,0,0,0
2009,6995,265.0,42.2,1,0,0,0,1,0,0,0
2015,29990,300.0,34.5,0,0,0,1,1,0,0,0
2016,14000,2.1,45000.0,1,0,0,0,1,0,0,0
2017,22767,2.1,30676.0,1,0,0,0,1,0,0,0
2015,12000,2.1,40005.0,1,0,0,0,1,0,0,0
2011,9000,145.0,53.3,1,0,0,0,1,0,0,0
2015,24500,300.0,34.5,0,0,0,1,1,0,0,0
2015,13300,20.0,68.9,1,0,0,0,0,1,0,0
2015,15275,0.0,76.4,0,1,0,0,1,0,0,0
2013,13995,160.0,44.8,0,0,0,1,1,0,0,0
2008,4995,260.0,42.2,1,0,0,0,1,0,0,0
2016,14000,2.1,45000.0,1,0,0,0,1,0,0,0
2017,22767,2.1,30676.0,1,0,0,0,1,0,0,0
2015,12000,2.1,40005.0,1,0,0,0,1,0,0,0
2017,46950,4.0,20894.0,0,0,0,1,1,0,0,0
2016,16950,0.0,134.5,0,1,0,0,1,0,0,0
2016,12795,0.0,134.5,0,1,0,0,1,0,0,0
2015,11500,125.0,52.3,0,0,0,1,0,1,0,0
2020,34495,145.0,48.7,1,0,0,0,1,0,0,0
2020,30990,145.0,64.2,1,0,0,0,1,0,0,0
2018,23899,145.0,61.4,1,0,0,0,1,0,0,0
2019,25890,145.0,64.2,1,0,0,0,1,0,0,0
2018,17750,145.0,64.2,1,0,0,0,1,0,0,0
2019,24190,145.0,46.3,0,0,0,1,1,0,0,0
2019,28290,145.0,56.5,1,0,0,0,1,0,0,0
2016,15249,125.0,53.3,0,0,0,1,1,0,0,0
2019,32950,145.0,44.1,0,0,0,1,1,0,0,0
2019,26190,145.0,47.1,0,0,0,1,1,0,0,0
2017,17890,0.0,134.5,0,1,0,0,1,0,0,0
2017,20990,145.0,60.1,1,0,0,0,1,0,0,0
2015,17990,30.0,64.2,1,0,0,0,1,0,0,0
2014,10990,165.0,44.8,0,0,0,1,1,0,0,0
2017,22767,150.0,67.3,1,0,0,0,1,0,0,0
2016,16000,20.0,64.2,1,0,0,0,1,0,0,0
2016,19750,30.0,64.2,1,0,0,0,1,0,0,0
2019,35880,2.0,10444.0,1,0,0,0,1,0,0,0
2017,21980,30.0,65.7,1,0,0,0,1,0,0,0
2017,22980,150.0,58.9,1,0,0,0,1,0,0,0
2016,32980,300.0,34.0,0,0,0,1,1,0,0,0
2019,22980,145.0,58.9,1,0,0,0,1,0,0,0
2016,17480,125.0,52.3,0,0,0,1,1,0,0,0
2017,22280,145.0,65.7,1,0,0,0,1,0,0,0
2016,18980,125.0,51.4,0,0,0,1,1,0,0,0
2017,23180,145.0,47.1,0,0,0,1,1,0,0,0
2005,2995,2.1,102500.0,1,0,0,0,1,0,0,0
2013,8995,125.0,55.4,1,0,0,0,1,0,0,0
2014,11295,160.0,46.3,0,0,0,1,1,0,0,0
2018,22950,145.0,58.9,1,0,0,0,1,0,0,0
2015,16950,0.0,76.4,0,1,0,0,1,0,0,0
2017,19950,150.0,48.7,0,0,0,1,1,0,0,0
2017,22950,150.0,58.9,1,0,0,0,1,0,0,0
2016,36950,305.0,34.5,0,0,0,1,1,0,0,0
2019,12900,145.0,50.4,1,0,0,0,0,1,0,0
1995,4750,265.0,173000.0,0,0,0,1,1,0,0,0
2020,48980,3.0,1941.0,0,0,0,1,1,0,0,0
2016,17000,30.0,64.2,1,0,0,0,1,0,0,0
2017,23966,205.0,40.9,0,0,0,1,1,0,0,0
2019,54980,145.0,27.2,0,0,0,1,1,0,0,0
2017,24500,2.1,16750.0,1,0,0,0,1,0,0,0
2015,12000,2.1,40005.0,1,0,0,0,1,0,0,0
2005,2690,325.0,32.1,0,0,0,1,1,0,0,0
2010,7490,205.0,45.6,1,0,0,0,1,0,0,0
2011,9495,160.0,43.5,0,0,0,1,1,0,0,0
2017,22767,2.1,30676.0,1,0,0,0,1,0,0,0
2018,18390,145.0,65.7,1,0,0,0,1,0,0,0
2019,27790,145.0,57.7,1,0,0,0,1,0,0,0
2020,31690,145.0,64.2,1,0,0,0,1,0,0,0
2019,25590,145.0,46.3,0,0,0,1,1,0,0,0
2017,19743,145.0,61.4,1,0,0,0,1,0,0,0
2019,24055,145.0,61.4,1,0,0,0,1,0,0,0
2019,28524,145.0,57.7,1,0,0,0,1,0,0,0
2016,19328,30.0,64.2,1,0,0,0,1,0,0,0
2019,29546,145.0,54.3,1,0,0,0,1,0,0,0
2017,15311,20.0,65.7,1,0,0,0,1,0,0,0
2016,15485,0.0,122.8,0,1,0,0,1,0,0,0
2010,6999,200.0,45.6,1,0,0,0,1,0,0,0
2015,20999,30.0,64.2,1,0,0,0,1,0,0,0
2010,5999,145.0,56.5,1,0,0,0,0,1,0,0
2012,10499,165.0,44.8,0,0,0,1,1,0,0,0
2013,10999,160.0,52.3,1,0,0,0,0,1,0,0
2012,9499,145.0,53.3,1,0,0,0,1,0,0,0
2017,23800,30.0,65.7,1,0,0,0,1,0,0,0
2015,18999,30.0,64.2,1,0,0,0,1,0,0,0
2016,16995,20.0,64.2,1,0,0,0,1,0,0,0
2017,36000,150.0,34.5,0,0,0,1,1,0,0,0
2016,15750,20.0,65.7,1,0,0,0,1,0,0,0
2016,14000,2.1,45000.0,1,0,0,0,1,0,0,0
2016,16400,125.0,60.1,1,0,0,0,1,0,0,0
2017,18500,150.0,61.4,1,0,0,0,1,0,0,0
2018,13300,145.0,53.3,0,0,0,1,0,1,0,0
2015,12300,30.0,64.2,1,0,0,0,1,0,0,0
2017,19000,20.0,68.9,1,0,0,0,1,0,0,0
2017,14500,30.0,65.7,1,0,0,0,1,0,0,0
2015,14000,30.0,61.4,1,0,0,0,1,0,0,0
2017,14500,30.0,65.7,1,0,0,0,1,0,0,0
2018,18750,150.0,48.7,0,0,0,1,1,0,0,0
2017,16500,150.0,60.1,1,0,0,0,1,0,0,0
2015,12000,2.1,40005.0,1,0,0,0,1,0,0,0
2017,22767,2.1,30676.0,1,0,0,0,1,0,0,0
2016,21990,0.0,74.3,0,1,0,0,1,0,0,0
2010,7990,200.0,46.3,1,0,0,0,1,0,0,0
2011,8490,2.1,59000.0,1,0,0,0,1,0,0,0
2009,7495,260.0,36.7,0,0,0,1,1,0,0,0
2009,6995,235.0,38.7,0,0,0,1,1,0,0,0
2016,14700,30.0,62.8,1,0,0,0,1,0,0,0
2017,16000,0.0,134.5,0,0,1,0,1,0,0,0
2016,15900,20.0,64.2,1,0,0,0,1,0,0,0
2017,17900,30.0,61.4,1,0,0,0,1,0,0,0
2015,15000,0.0,134.5,0,0,1,0,1,0,0,0
2017,17800,145.0,61.4,1,0,0,0,1,0,0,0
2018,15600,145.0,64.2,1,0,0,0,1,0,0,0
2017,17400,0.0,134.5,0,0,1,0,1,0,0,0
2017,17900,30.0,61.4,1,0,0,0,1,0,0,0
2016,18600,125.0,60.1,1,0,0,0,1,0,0,0
2015,15750,30.0,64.2,1,0,0,0,0,1,0,0
2017,16600,30.0,61.4,1,0,0,0,1,0,0,0
2017,13900,145.0,53.3,0,0,0,1,0,1,0,0
2016,17300,30.0,64.2,1,0,0,0,1,0,0,0
2017,20000,150.0,58.9,1,0,0,0,1,0,0,0
2008,3995,210.0,42.2,1,0,0,0,1,0,0,0
2016,20500,20.0,67.3,1,0,0,0,1,0,0,0
2017,19000,2.1,74.3,0,1,0,0,1,0,0,0
2014,9000,20.0,64.2,1,0,0,0,0,1,0,0
2018,16500,150.0,50.4,0,0,0,1,1,0,0,0
2018,20000,145.0,48.7,0,0,0,1,1,0,0,0
2018,22000,145.0,67.3,1,0,0,0,1,0,0,0
2017,13900,20.0,68.9,1,0,0,0,0,1,0,0
2018,18500,150.0,50.4,0,0,0,1,1,0,0,0
2017,13800,20.0,65.7,1,0,0,0,1,0,0,0
2017,16500,145.0,52.3,0,0,0,1,0,1,0,0
2018,21000,150.0,58.9,1,0,0,0,1,0,0,0
2015,15300,30.0,64.2,1,0,0,0,1,0,0,0
2016,11300,125.0,51.4,0,0,0,1,0,1,0,0
2007,1995,300.0,33.6,0,0,0,1,1,0,0,0
2004,9495,3.2,52000.0,0,0,0,1,1,0,0,0
2006,14995,5.4,63000.0,0,0,0,1,1,0,0,0
2016,18200,20.0,68.9,1,0,0,0,1,0,0,0
2014,16995,30.0,64.2,1,0,0,0,1,0,0,0
2016,19995,125.0,60.1,1,0,0,0,1,0,0,0
2017,16400,145.0,64.2,1,0,0,0,1,0,0,0
2017,20100,20.0,67.3,1,0,0,0,1,0,0,0
2017,17100,30.0,64.2,1,0,0,0,1,0,0,0
2017,16700,30.0,61.4,1,0,0,0,1,0,0,0
2017,19700,125.0,58.9,1,0,0,0,1,0,0,0
2014,17000,125.0,60.1,1,0,0,0,1,0,0,0
2016,16200,30.0,64.2,1,0,0,0,1,0,0,0
2017,17200,30.0,64.2,1,0,0,0,1,0,0,0
2018,16600,145.0,64.2,1,0,0,0,1,0,0,0
2015,15000,30.0,64.2,1,0,0,0,1,0,0,0
2016,13000,20.0,70.6,1,0,0,0,0,1,0,0
2016,15900,30.0,64.2,1,0,0,0,1,0,0,0
2015,17500,30.0,64.2,1,0,0,0,1,0,0,0
2012,8495,160.0,43.5,0,0,0,1,1,0,0,0
2003,1795,2.1,88082.0,1,0,0,0,1,0,0,0
2007,3790,555.0,28.8,0,0,0,1,1,0,0,0
2007,3890,325.0,32.5,0,0,0,1,1,0,0,0
2017,15700,145.0,64.2,1,0,0,0,1,0,0,0
2009,4480,300.0,37.7,1,0,0,0,1,0,0,0
2014,11290,145.0,56.5,1,0,0,0,1,0,0,0
2015,14940,20.0,64.2,1,0,0,0,1,0,0,0
2019,26490,145.0,56.5,1,0,0,0,1,0,0,0
2019,29690,145.0,64.2,1,0,0,0,1,0,0,0
2019,25490,145.0,61.4,1,0,0,0,1,0,0,0
2019,31390,145.0,46.3,0,0,0,1,1,0,0,0
2020,31790,145.0,64.2,0,0,0,1,1,0,0,0
2019,27990,145.0,61.4,1,0,0,0,1,0,0,0
2019,24590,145.0,58.9,1,0,0,0,1,0,0,0
2016,21000,150.0,49.6,0,0,0,1,1,0,0,0
2018,17100,145.0,64.2,1,0,0,0,1,0,0,0
2015,15700,20.0,64.2,1,0,0,0,1,0,0,0
2017,14850,20.0,68.9,1,0,0,0,0,1,0,0
2017,13700,20.0,65.7,1,0,0,0,1,0,0,0
2017,17400,145.0,61.4,1,0,0,0,1,0,0,0
2017,16600,30.0,64.2,1,0,0,0,1,0,0,0
2014,14200,20.0,68.9,1,0,0,0,0,1,0,0
2016,17100,125.0,60.1,1,0,0,0,1,0,0,0
2015,11200,145.0,53.3,1,0,0,0,1,0,0,0
2018,17900,145.0,61.4,1,0,0,0,1,0,0,0
2015,11400,20.0,72.4,1,0,0,0,0,1,0,0
2017,20000,20.0,68.9,1,0,0,0,1,0,0,0
2017,19000,30.0,61.4,1,0,0,0,1,0,0,0
2016,20500,30.0,64.2,1,0,0,0,1,0,0,0
2017,17800,145.0,50.4,0,0,0,1,1,0,0,0
2016,18450,30.0,64.2,1,0,0,0,1,0,0,0
2015,12800,30.0,61.4,1,0,0,0,1,0,0,0
2015,17200,125.0,60.1,1,0,0,0,1,0,0,0
2016,12800,20.0,70.6,1,0,0,0,0,1,0,0
2018,18500,145.0,61.4,1,0,0,0,1,0,0,0
2017,20000,145.0,65.7,1,0,0,0,0,1,0,0
2018,19000,150.0,48.7,0,0,0,1,1,0,0,0
2018,19000,150.0,48.7,0,0,0,1,1,0,0,0
2016,17500,0.0,76.4,0,1,0,0,1,0,0,0
2018,19250,150.0,60.1,1,0,0,0,1,0,0,0
2016,15500,30.0,65.7,1,0,0,0,1,0,0,0
2015,17450,0.0,76.4,0,1,0,0,1,0,0,0
2017,19500,145.0,67.3,1,0,0,0,1,0,0,0
2016,13000,20.0,68.9,1,0,0,0,0,1,0,0
2014,13500,20.0,64.2,1,0,0,0,1,0,0,0
2015,13400,20.0,64.2,1,0,0,0,1,0,0,0
2018,17600,145.0,49.6,0,0,0,1,1,0,0,0
2016,16000,30.0,64.2,1,0,0,0,1,0,0,0
2018,18700,150.0,61.4,1,0,0,0,1,0,0,0
2017,16450,145.0,64.2,1,0,0,0,1,0,0,0
2016,19900,30.0,65.7,1,0,0,0,1,0,0,0
2015,11000,20.0,68.9,1,0,0,0,0,1,0,0
2016,17500,30.0,64.2,1,0,0,0,1,0,0,0
2017,17500,30.0,64.2,1,0,0,0,1,0,0,0
2018,19000,150.0,60.1,1,0,0,0,1,0,0,0
2018,19750,150.0,60.1,1,0,0,0,1,0,0,0
2016,16600,20.0,67.3,1,0,0,0,1,0,0,0
2017,13100,125.0,53.3,0,0,0,1,0,1,0,0
2016,13800,125.0,60.1,1,0,0,0,1,0,0,0
2016,13900,125.0,52.3,0,0,0,1,0,1,0,0
2018,18900,145.0,58.9,1,0,0,0,1,0,0,0
2014,13600,30.0,64.2,1,0,0,0,1,0,0,0
2018,18750,150.0,48.7,0,0,0,1,1,0,0,0
2015,15750,20.0,64.2,1,0,0,0,1,0,0,0
2018,21800,145.0,45.6,0,0,0,1,1,0,0,0
2016,15400,20.0,64.2,1,0,0,0,1,0,0,0
2016,17500,125.0,60.1,1,0,0,0,1,0,0,0
2016,14000,30.0,64.2,1,0,0,0,0,1,0,0
2017,18250,150.0,64.2,1,0,0,0,1,0,0,0
2016,12450,20.0,65.7,1,0,0,0,0,1,0,0
2019,30444,145.0,54.3,1,0,0,0,1,0,0,0
2020,30444,1.6,54.3,1,0,0,0,1,0,0,0
2019,29944,145.0,47.1,0,0,0,1,1,0,0,0
2019,39894,145.0,30.4,0,0,0,1,1,0,0,0
2016,14000,2.1,45000.0,1,0,0,0,1,0,0,0
2015,12000,150.0,53.3,1,0,0,0,1,0,0,0
2015,13995,30.0,62.8,1,0,0,0,1,0,0,0
2004,1495,300.0,34.5,0,0,0,1,0,1,0,0
2016,17995,30.0,65.7,1,0,0,0,1,0,0,0
2015,17500,30.0,64.2,1,0,0,0,1,0,0,0
2015,12800,20.0,68.9,1,0,0,0,0,1,0,0
2016,17600,30.0,64.2,1,0,0,0,1,0,0,0
2016,15300,30.0,62.8,1,0,0,0,1,0,0,0
2017,19200,30.0,64.2,1,0,0,0,1,0,0,0
2018,18500,145.0,61.4,1,0,0,0,1,0,0,0
2016,13850,0.0,134.5,0,0,1,0,1,0,0,0
2017,17600,30.0,60.1,1,0,0,0,1,0,0,0
2017,18900,145.0,47.9,0,0,0,1,1,0,0,0
2015,15500,30.0,64.2,1,0,0,0,1,0,0,0
2014,15701,20.0,64.2,1,0,0,0,1,0,0,0
