,year,price,engine_size,mileage,Diesel,Hybrid,otherFuel,Petrol,Automatic,Manual,otherTransmission,Semi-Auto
2978,2013,10999,145.0,53.3,1,0,0,0,1,0,0,0
2979,2016,18499,0.0,134.5,0,1,0,0,1,0,0,0
2980,2015,17130,0.0,76.4,0,1,0,0,1,0,0,0
2981,2013,21999,570.0,23.5,0,0,0,1,1,0,0,0
2982,2016,16341,0.0,134.5,0,1,0,0,1,0,0,0
2983,2016,19499,0.0,134.5,0,1,0,0,1,0,0,0
2984,2016,21499,30.0,65.7,1,0,0,0,1,0,0,0
2985,2016,15999,0.0,134.5,0,1,0,0,1,0,0,0
2986,2017,16958,30.0,61.4,1,0,0,0,1,0,0,0
2987,2016,15999,20.0,64.2,1,0,0,0,1,0,0,0
2988,2014,14999,20.0,64.2,1,0,0,0,1,0,0,0
2989,2017,13499,125.0,53.3,0,0,0,1,0,1,0,0
2990,2015,12490,20.0,68.9,1,0,0,0,0,1,0,0
2991,2010,4990,200.0,43.5,0,0,0,1,0,1,0,0
2992,2013,9685,145.0,53.3,1,0,0,0,1,0,0,0
2993,2018,17470,145.0,65.7,1,0,0,0,1,0,0,0
2994,2010,4495,205.0,39.8,0,0,0,1,1,0,0,0
2995,2017,17999,135.0,78.5,0,1,0,0,1,0,0,0
2996,2013,8751,145.0,56.5,1,0,0,0,1,0,0,0
2997,2019,29499,2.0,55.4,1,0,0,0,1,0,0,0
2998,2015,13999,20.0,65.7,1,0,0,0,1,0,0,0
2999,2014,15399,125.0,52.3,0,0,0,1,1,0,0,0
3000,2017,18999,145.0,61.4,1,0,0,0,1,0,0,0
3001,2018,19949,145.0,61.4,1,0,0,0,1,0,0,0
3002,2016,14649,20.0,70.6,1,0,0,0,0,1,0,0
3003,2014,10393,30.0,62.8,1,0,0,0,1,0,0,0
3004,2015,10791,20.0,68.9,1,0,0,0,0,1,0,0
3005,2015,9791,20.0,65.7,1,0,0,0,0,1,0,0
3006,2015,11591,20.0,68.9,1,0,0,0,0,1,0,0
3007,2016,12392,20.0,64.2,1,0,0,0,1,0,0,0
3008,2017,13392,30.0,64.2,1,0,0,0,1,0,0,0
3009,2015,9793,20.0,70.6,1,0,0,0,0,1,0,0
3010,2016,11393,20.0,64.2,1,0,0,0,1,0,0,0
3011,2015,8692,20.0,68.9,1,0,0,0,0,1,0,0
3012,2008,4295,260.0,42.2,1,0,0,0,1,0,0,0
3013,2015,16395,125.0,60.1,1,0,0,0,1,0,0,0
3014,2017,14670,150.0,64.2,1,0,0,0,1,0,0,0
3015,2015,15970,30.0,64.2,1,0,0,0,1,0,0,0
3016,2016,13490,125.0,60.1,1,0,0,0,1,0,0,0
3017,2008,5780,260.0,34.9,0,0,0,1,1,0,0,0
3018,2013,8950,145.0,56.5,1,0,0,0,1,0,0,0
3019,2015,15604,30.0,64.2,1,0,0,0,0,1,0,0
3020,2014,11750,145.0,56.5,1,0,0,0,1,0,0,0
3021,2012,7573,200.0,42.2,0,0,0,1,0,1,0,0
3022,2015,14999,30.0,64.2,1,0,0,0,1,0,0,0
3023,2014,11999,145.0,53.3,1,0,0,0,1,0,0,0
3024,2017,18728,125.0,51.4,0,0,0,1,1,0,0,0
3025,2017,20200,145.0,67.3,1,0,0,0,1,0,0,0
3026,2015,15800,0.0,76.4,0,1,0,0,1,0,0,0
3027,2017,15999,145.0,65.7,1,0,0,0,1,0,0,0
3028,2015,9392,20.0,70.6,1,0,0,0,0,1,0,0
3029,2019,19999,145.0,64.2,1,0,0,0,1,0,0,0
3030,2018,18699,145.0,61.4,1,0,0,0,1,0,0,0
3031,2015,20000,30.0,64.2,1,0,0,0,1,0,0,0
3032,2017,21499,145.0,61.4,1,0,0,0,1,0,0,0
3033,2016,16499,30.0,62.8,1,0,0,0,1,0,0,0
3034,2016,16326,0.0,134.5,0,1,0,0,1,0,0,0
3035,2018,20299,145.0,61.4,1,0,0,0,1,0,0,0
3036,2016,17999,30.0,61.4,1,0,0,0,1,0,0,0
3037,2014,15999,30.0,64.2,1,0,0,0,1,0,0,0
3038,2018,24499,145.0,58.9,1,0,0,0,1,0,0,0
3039,2019,29748,1.9,64.2,1,0,0,0,1,0,0,0
3040,2019,31998,1.9,61.4,1,0,0,0,1,0,0,0
3041,2019,29498,145.0,46.3,0,0,0,1,1,0,0,0
3042,2019,24998,145.0,45.6,0,0,0,1,1,0,0,0
3043,2019,27998,145.0,56.5,1,0,0,0,1,0,0,0
3044,2017,21998,30.0,61.4,1,0,0,0,1,0,0,0
3045,2016,19998,0.0,134.5,0,1,0,0,1,0,0,0
3046,2019,31248,145.0,64.2,1,0,0,0,1,0,0,0
3047,2020,34498,145.0,61.4,1,0,0,0,1,0,0,0
3048,2020,33998,145.0,64.2,1,0,0,0,1,0,0,0
3049,2018,21691,145.0,61.4,1,0,0,0,1,0,0,0
3050,2018,24991,145.0,52.3,0,0,0,1,1,0,0,0
3051,2019,24992,145.0,44.1,0,0,0,1,1,0,0,0
3052,2016,19900,125.0,51.4,0,0,0,1,1,0,0,0
3053,2019,26291,145.0,61.4,1,0,0,0,1,0,0,0
3054,2017,21291,145.0,41.5,0,0,0,1,1,0,0,0
3055,2016,18291,0.0,76.4,0,1,0,0,1,0,0,0
3056,2020,19298,2.1,15754.0,1,0,0,0,0,1,0,0
3057,2019,29998,145.0,45.6,0,0,0,1,1,0,0,0
3058,2018,21691,145.0,44.1,0,0,0,1,1,0,0,0
3059,2020,33998,145.0,61.4,1,0,0,0,1,0,0,0
3060,2019,24748,145.0,47.1,0,0,0,1,1,0,0,0
3061,2018,19798,145.0,61.4,1,0,0,0,1,0,0,0
3062,2017,19498,30.0,64.2,1,0,0,0,1,0,0,0
3063,2017,18998,145.0,61.4,1,0,0,0,1,0,0,0
3064,2017,16798,20.0,64.2,1,0,0,0,1,0,0,0
3065,2017,21998,145.0,67.3,1,0,0,0,1,0,0,0
3066,2019,22291,145.0,45.6,0,0,0,1,1,0,0,0
3067,2017,18991,30.0,61.4,1,0,0,0,1,0,0,0
3068,2019,29900,1.5,46.3,0,0,0,1,1,0,0,0
3069,2015,15400,30.0,61.4,1,0,0,0,1,0,0,0
3070,2020,41900,150.0,28.8,0,0,0,1,1,0,0,0
3071,2016,20191,30.0,65.7,1,0,0,0,1,0,0,0
3072,2016,40995,4.0,30187.0,0,0,0,1,1,0,0,0
3073,2016,15999,125.0,52.3,0,0,0,1,1,0,0,0
3074,2017,20249,145.0,61.4,1,0,0,0,1,0,0,0
3075,2017,15699,125.0,53.3,0,0,0,1,1,0,0,0
3076,2019,27498,150.0,47.1,0,0,0,1,1,0,0,0
3077,2018,26998,150.0,44.1,0,0,0,1,1,0,0,0
3078,2017,21498,30.0,61.4,1,0,0,0,1,0,0,0
3079,2017,21489,145.0,67.3,1,0,0,0,1,0,0,0
3080,2013,8799,30.0,64.2,1,0,0,0,1,0,0,0
3081,2017,18999,145.0,64.2,1,0,0,0,1,0,0,0
3082,2015,15899,0.0,134.5,0,1,0,0,1,0,0,0
3083,2016,13600,20.0,64.2,1,0,0,0,1,0,0,0
3084,2017,20599,145.0,58.9,1,0,0,0,1,0,0,0
3085,2017,16799,30.0,65.7,1,0,0,0,1,0,0,0
3086,2012,9400,200.0,40.4,0,0,0,1,1,0,0,0
3087,2016,18400,125.0,60.1,1,0,0,0,1,0,0,0
3088,2017,18995,2.0,134.5,0,1,0,0,1,0,0,0
3089,2015,12295,0.0,78.5,0,1,0,0,1,0,0,0
3090,2015,10500,20.0,65.7,1,0,0,0,0,1,0,0
3091,2016,17699,125.0,51.4,0,0,0,1,1,0,0,0
3092,2013,11499,140.0,56.5,1,0,0,0,1,0,0,0
3093,2008,5999,230.0,42.2,1,0,0,0,1,0,0,0
3094,2018,23995,145.0,40.4,0,0,0,1,1,0,0,0
3095,2014,12495,165.0,44.8,0,0,0,1,1,0,0,0
3096,2018,15999,145.0,50.4,0,0,0,1,1,0,0,0
3097,2013,9000,145.0,56.5,1,0,0,0,1,0,0,0
3098,2016,16000,30.0,65.7,1,0,0,0,1,0,0,0
3099,2018,22900,140.0,47.1,0,0,0,1,1,0,0,0
3100,2018,16999,145.0,50.4,0,0,0,1,1,0,0,0
3101,2017,17249,125.0,51.4,0,0,0,1,1,0,0,0
3102,2016,22900,30.0,65.7,1,0,0,0,1,0,0,0
3103,2016,15679,0.0,134.5,0,1,0,0,1,0,0,0
3104,2017,14999,145.0,65.7,1,0,0,0,1,0,0,0
3105,2016,19599,125.0,58.9,1,0,0,0,1,0,0,0
3106,2012,7699,145.0,56.5,1,0,0,0,1,0,0,0
3107,2019,27500,1.6,60.1,1,0,0,0,1,0,0,0
3108,2019,29498,145.0,57.7,1,0,0,0,1,0,0,0
3109,2017,17900,145.0,50.4,0,0,0,1,1,0,0,0
3110,2017,21900,145.0,61.4,1,0,0,0,1,0,0,0
3111,2019,27400,145.0,61.4,1,0,0,0,1,0,0,0
3112,2019,22900,1.6,42.2,0,0,0,1,1,0,0,0
3113,2020,39900,145.0,55.4,1,0,0,0,1,0,0,0
3114,2020,35900,145.0,61.4,1,0,0,0,1,0,0,0
3115,2019,31400,145.0,64.2,1,0,0,0,1,0,0,0
3116,2019,32900,145.0,64.2,1,0,0,0,1,0,0,0
3117,2019,45900,3.0,29.7,0,0,0,1,1,0,0,0
3118,2017,20988,145.0,47.1,0,0,0,1,1,0,0,0
3119,2017,22400,150.0,47.1,0,0,0,1,1,0,0,0
3120,2017,20700,150.0,48.7,0,0,0,1,1,0,0,0
3121,2015,15400,30.0,64.2,1,0,0,0,1,0,0,0
3122,2015,12900,160.0,44.8,0,0,0,1,1,0,0,0
3123,2013,9700,145.0,53.3,1,0,0,0,1,0,0,0
3124,2016,16200,20.0,68.9,1,0,0,0,0,1,0,0
3125,2015,10700,150.0,53.3,1,0,0,0,1,0,0,0
3126,2016,17600,125.0,51.4,0,0,0,1,1,0,0,0
3127,2016,15600,1.6,25997.0,1,0,0,0,0,1,0,0
3128,2016,19300,30.0,64.2,1,0,0,0,1,0,0,0
3129,2017,21000,2.1,27566.0,1,0,0,0,1,0,0,0
3130,2017,19000,0.0,134.5,0,1,0,0,1,0,0,0
3131,2017,18500,145.0,61.4,1,0,0,0,1,0,0,0
3132,2015,19100,0.0,134.5,0,1,0,0,1,0,0,0
3133,2014,16300,185.0,40.9,0,0,0,1,1,0,0,0
3134,2016,18300,20.0,64.2,1,0,0,0,1,0,0,0
3135,2016,17800,2.1,39379.0,1,0,0,0,1,0,0,0
3136,2013,12000,160.0,44.8,0,0,0,1,1,0,0,0
3137,2016,20000,30.0,64.2,1,0,0,0,1,0,0,0
3138,2016,19000,30.0,64.2,1,0,0,0,1,0,0,0
3139,2017,23700,125.0,61.4,1,0,0,0,1,0,0,0
3140,2019,25900,1.6,44.1,0,0,0,1,1,0,0,0
3141,2019,28900,1.5,44.1,0,0,0,1,1,0,0,0
3142,2017,18691,30.0,64.2,1,0,0,0,1,0,0,0
3143,2017,19991,145.0,48.7,0,0,0,1,1,0,0,0
3144,2019,28991,145.0,44.8,0,0,0,1,1,0,0,0
3145,2017,22691,2.0,134.5,0,1,0,0,1,0,0,0
3146,2015,18000,145.0,49.6,0,0,0,1,1,0,0,0
3147,2017,21400,145.0,61.4,1,0,0,0,1,0,0,0
3148,2017,25900,30.0,65.7,1,0,0,0,1,0,0,0
3149,2017,17400,30.0,64.2,1,0,0,0,1,0,0,0
3150,2017,19700,30.0,65.7,1,0,0,0,0,1,0,0
3151,2015,14800,30.0,64.2,1,0,0,0,1,0,0,0
3152,2019,30900,150.0,42.2,0,0,0,1,1,0,0,0
3153,2015,18798,0.0,74.3,0,1,0,0,1,0,0,0
3154,2015,18500,30.0,64.2,1,0,0,0,1,0,0,0
3155,2017,15000,125.0,53.3,0,0,0,1,0,1,0,0
3156,2015,17700,2.1,33430.0,1,0,0,0,1,0,0,0
3157,2016,20000,0.0,134.5,0,1,0,0,1,0,0,0
3158,2017,20200,135.0,76.4,0,1,0,0,1,0,0,0
3159,2016,19000,0.0,134.5,0,1,0,0,1,0,0,0
3160,2015,14500,20.0,65.7,1,0,0,0,1,0,0,0
3161,2014,16300,125.0,52.3,0,0,0,1,1,0,0,0
3162,2016,19100,20.0,67.3,1,0,0,0,1,0,0,0
3163,2015,15700,30.0,61.4,1,0,0,0,1,0,0,0
3164,2016,18300,0.0,134.5,0,1,0,0,1,0,0,0
3165,2015,18700,30.0,64.2,1,0,0,0,1,0,0,0
3166,2016,15400,20.0,64.2,1,0,0,0,1,0,0,0
3167,2019,23200,145.0,42.2,0,0,0,1,1,0,0,0
3168,2019,29900,2.0,43.5,0,0,0,1,1,0,0,0
3169,2019,29900,145.0,64.2,1,0,0,0,1,0,0,0
3170,2016,18000,0.0,134.5,0,1,0,0,1,0,0,0
3171,2014,12500,150.0,53.3,1,0,0,0,1,0,0,0
3172,2016,14000,20.0,65.7,1,0,0,0,1,0,0,0
3173,2017,19600,30.0,65.7,1,0,0,0,0,1,0,0
3174,2016,18600,30.0,64.2,1,0,0,0,1,0,0,0
3175,2019,24400,145.0,60.1,1,0,0,0,1,0,0,0
3176,2019,23900,1.5,45.6,0,0,0,1,1,0,0,0
3177,2019,23400,145.0,44.1,0,0,0,1,1,0,0,0
3178,2019,28900,145.0,42.8,0,0,0,1,1,0,0,0
3179,2019,28800,2.0,41.5,0,0,0,1,1,0,0,0
3180,2018,46900,145.0,31.7,0,0,0,1,1,0,0,0
3181,2015,15695,2.1,60185.0,1,0,0,0,1,0,0,0
3182,2017,24495,150.0,58.9,1,0,0,0,1,0,0,0
3183,2017,16000,145.0,60.1,1,0,0,0,1,0,0,0
3184,2016,13500,30.0,62.8,1,0,0,0,1,0,0,0
3185,2016,13295,0.0,134.5,0,1,0,0,1,0,0,0
3186,2016,16000,0.0,134.5,0,1,0,0,1,0,0,0
3187,2015,16000,125.0,52.3,0,0,0,1,1,0,0,0
3188,2018,19900,145.0,48.7,0,0,0,1,1,0,0,0
3189,2016,20200,160.0,44.8,0,0,0,1,1,0,0,0
3190,2017,21400,30.0,65.7,1,0,0,0,1,0,0,0
3191,2016,17900,125.0,51.4,0,0,0,1,1,0,0,0
3192,2015,16700,30.0,64.2,1,0,0,0,1,0,0,0
3193,2015,12795,30.0,61.4,1,0,0,0,1,0,0,0
3194,2020,33900,145.0,47.1,0,0,0,1,1,0,0,0
3195,2020,41900,145.0,55.4,1,0,0,0,1,0,0,0
3196,2019,31900,1.9,56.5,1,0,0,0,1,0,0,0
3197,2018,25748,145.0,67.3,1,0,0,0,1,0,0,0
3198,2016,17900,145.0,49.6,0,0,0,1,1,0,0,0
3199,2017,19900,145.0,64.2,1,0,0,0,1,0,0,0
3200,2019,21400,145.0,44.1,0,0,0,1,1,0,0,0
3201,2019,24400,145.0,44.1,0,0,0,1,1,0,0,0
3202,2016,18600,30.0,64.2,1,0,0,0,1,0,0,0
3203,2016,20100,0.0,134.5,0,1,0,0,1,0,0,0
3204,2017,20800,2.1,23063.0,1,0,0,0,1,0,0,0
3205,2016,18000,2.1,18406.0,1,0,0,0,1,0,0,0
3206,2015,11990,2.1,75920.0,1,0,0,0,0,1,0,0
3207,2019,59998,4.0,28.5,0,0,0,1,1,0,0,0
3208,2020,61995,145.0,33.6,0,0,0,1,1,0,0,0
3209,2019,35248,1.5,46.3,0,0,0,1,1,0,0,0
3210,2019,60298,4.0,28.5,0,0,0,1,1,0,0,0
3211,2019,36248,1.9,64.2,1,0,0,0,1,0,0,0
3212,2019,35298,1.9,64.2,1,0,0,0,1,0,0,0
3213,2016,17999,30.0,64.2,1,0,0,0,1,0,0,0
3214,2014,15700,125.0,60.1,1,0,0,0,1,0,0,0
3215,2017,20499,135.0,134.5,0,1,0,0,1,0,0,0
3216,2017,18399,135.0,134.5,0,1,0,0,1,0,0,0
3217,2013,11499,145.0,53.3,1,0,0,0,1,0,0,0
3218,2015,16699,30.0,64.2,1,0,0,0,1,0,0,0
3219,2015,14313,20.0,64.2,1,0,0,0,1,0,0,0
3220,2016,14999,30.0,65.7,1,0,0,0,1,0,0,0
3221,2015,13699,20.0,65.7,1,0,0,0,1,0,0,0
3222,2015,14899,30.0,64.2,1,0,0,0,1,0,0,0
3223,2018,19699,145.0,61.4,1,0,0,0,1,0,0,0
3224,2015,13599,125.0,53.3,0,0,0,1,1,0,0,0
3225,2015,12499,30.0,64.2,1,0,0,0,1,0,0,0
3226,2014,13799,30.0,62.8,1,0,0,0,1,0,0,0
3227,2019,40298,1.9,55.4,1,0,0,0,1,0,0,0
3228,2016,18745,30.0,64.2,1,0,0,0,1,0,0,0
3229,2018,25748,145.0,65.7,1,0,0,0,1,0,0,0
3230,2018,26748,145.0,65.7,1,0,0,0,1,0,0,0
3231,2019,32298,145.0,44.1,0,0,0,1,1,0,0,0
3232,2015,14298,125.0,53.3,0,0,0,1,0,1,0,0
3233,2017,25248,200.0,40.9,0,0,0,1,1,0,0,0
3234,2018,28298,145.0,65.7,1,0,0,0,1,0,0,0
3235,2017,25998,200.0,43.5,0,0,0,1,1,0,0,0
3236,2015,18298,0.0,134.5,0,1,0,0,1,0,0,0
3237,2015,15499,20.0,68.9,1,0,0,0,0,1,0,0
3238,2015,13799,20.0,68.9,1,0,0,0,0,1,0,0
3239,2015,17699,0.0,74.3,0,1,0,0,1,0,0,0
3240,2018,19999,145.0,64.2,1,0,0,0,1,0,0,0
3241,2015,14695,20.0,64.2,1,0,0,0,1,0,0,0
3242,2016,16822,0.0,134.5,0,1,0,0,1,0,0,0
3243,2016,13391,30.0,65.7,1,0,0,0,0,1,0,0
3244,2012,8450,160.0,44.8,0,0,0,1,1,0,0,0
3245,2012,9799,145.0,54.3,1,0,0,0,1,0,0,0
3246,2016,17950,2.1,41050.0,1,0,0,0,1,0,0,0
3247,2017,16750,20.0,64.2,1,0,0,0,1,0,0,0
3248,2013,8980,2.1,60000.0,1,0,0,0,0,1,0,0
3249,2016,16799,30.0,64.2,1,0,0,0,1,0,0,0
3250,2014,10999,145.0,56.5,1,0,0,0,1,0,0,0
3251,2015,18999,30.0,64.2,1,0,0,0,1,0,0,0
3252,2015,14999,30.0,62.8,1,0,0,0,1,0,0,0
3253,2016,17999,30.0,61.4,1,0,0,0,1,0,0,0
3254,2014,16699,30.0,61.4,1,0,0,0,1,0,0,0
3255,2016,19999,30.0,64.2,1,0,0,0,1,0,0,0
3256,2012,10999,160.0,44.8,0,0,0,1,1,0,0,0
3257,2017,15652,20.0,65.7,1,0,0,0,1,0,0,0
3258,2016,16699,20.0,64.2,1,0,0,0,1,0,0,0
3259,2017,19347,135.0,134.5,0,1,0,0,1,0,0,0
3260,2019,28991,145.0,54.3,1,0,0,0,1,0,0,0
3261,2017,21491,145.0,58.9,1,0,0,0,1,0,0,0
3262,2018,21991,150.0,61.4,1,0,0,0,1,0,0,0
3263,2018,16800,145.0,64.2,1,0,0,0,1,0,0,0
3264,2012,10899,145.0,53.3,1,0,0,0,1,0,0,0
3265,2014,14786,20.0,64.2,1,0,0,0,1,0,0,0
3266,2014,10822,145.0,56.5,1,0,0,0,1,0,0,0
3267,2015,13195,30.0,64.2,1,0,0,0,1,0,0,0
3268,2012,7999,2.1,67200.0,1,0,0,0,1,0,0,0
3269,2016,14000,0.0,76.4,0,1,0,0,1,0,0,0
3270,2014,11795,20.0,68.9,1,0,0,0,0,1,0,0
3271,2015,11295,20.0,68.9,1,0,0,0,0,1,0,0
3272,2016,14000,0.0,134.5,0,1,0,0,1,0,0,0
3273,2016,12295,2.0,113770.0,0,1,0,0,1,0,0,0
3274,2015,13000,20.0,64.2,1,0,0,0,1,0,0,0
3275,2014,10500,20.0,68.9,1,0,0,0,0,1,0,0
3276,2016,14999,20.0,65.7,1,0,0,0,1,0,0,0
3277,2016,18499,30.0,64.2,1,0,0,0,1,0,0,0
3278,2017,16499,20.0,70.6,1,0,0,0,0,1,0,0
3279,2016,18108,30.0,61.4,1,0,0,0,1,0,0,0
3280,2015,18999,30.0,64.2,1,0,0,0,1,0,0,0
3281,2015,16499,30.0,64.2,1,0,0,0,1,0,0,0
3282,2018,18999,145.0,61.4,1,0,0,0,1,0,0,0
3283,2015,18199,30.0,64.2,1,0,0,0,1,0,0,0
3284,2011,7999,235.0,38.7,0,0,0,1,0,1,0,0
3285,2015,16679,20.0,64.2,1,0,0,0,1,0,0,0
3286,2018,19999,145.0,61.4,1,0,0,0,1,0,0,0
3287,2016,16449,30.0,64.2,1,0,0,0,1,0,0,0
3288,2016,17779,125.0,53.3,0,0,0,1,0,1,0,0
3289,2016,14739,125.0,53.3,0,0,0,1,0,1,0,0
3290,2011,7449,145.0,56.5,1,0,0,0,1,0,0,0
3291,2017,19199,0.0,134.5,0,1,0,0,1,0,0,0
3292,2018,19399,145.0,60.1,1,0,0,0,1,0,0,0
3293,2019,24899,145.0,47.1,0,0,0,1,1,0,0,0
3294,2018,19999,145.0,61.4,1,0,0,0,1,0,0,0
3295,2018,18998,145.0,64.2,1,0,0,0,1,0,0,0
3296,2019,26998,1.6,44.8,0,0,0,1,1,0,0,0
3297,2014,13498,150.0,54.3,1,0,0,0,1,0,0,0
3298,2016,13000,20.0,64.2,1,0,0,0,1,0,0,0
3299,2015,13999,0.0,134.5,0,1,0,0,1,0,0,0
3300,2018,22995,135.0,134.5,0,1,0,0,1,0,0,0
3301,2015,11695,20.0,68.9,1,0,0,0,0,1,0,0
3302,2016,14795,30.0,61.4,1,0,0,0,1,0,0,0
3303,2016,15000,0.0,122.8,0,1,0,0,1,0,0,0
3304,2015,12995,0.0,74.3,0,1,0,0,1,0,0,0
3305,2016,16562,0.0,134.5,0,1,0,0,1,0,0,0
3306,2012,9850,200.0,40.4,0,0,0,1,1,0,0,0
3307,2011,8894,200.0,41.5,0,0,0,1,1,0,0,0
3308,2017,17750,2.0,134.5,0,1,0,0,1,0,0,0
3309,2018,18599,145.0,61.4,1,0,0,0,1,0,0,0
3310,2016,15499,30.0,64.2,1,0,0,0,1,0,0,0
3311,2016,13195,30.0,61.4,1,0,0,0,1,0,0,0
3312,2015,14000,30.0,64.2,1,0,0,0,1,0,0,0
3313,2016,12195,30.0,64.2,1,0,0,0,1,0,0,0
3314,2016,11000,20.0,65.7,1,0,0,0,0,1,0,0
3315,2016,15000,0.0,134.5,0,1,0,0,1,0,0,0
3316,2015,13000,20.0,68.9,1,0,0,0,0,1,0,0
3317,2015,11500,20.0,64.2,1,0,0,0,1,0,0,0
3318,2015,10795,0.0,76.4,0,1,0,0,1,0,0,0
3319,2015,13295,0.0,134.5,0,1,0,0,1,0,0,0
3320,2014,8999,30.0,64.2,1,0,0,0,1,0,0,0
3321,2015,12299,125.0,52.3,0,0,0,1,0,1,0,0
3322,2018,20299,145.0,61.4,1,0,0,0,1,0,0,0
3323,2015,12599,20.0,70.6,1,0,0,0,0,1,0,0
3324,2015,17299,0.0,78.5,0,1,0,0,1,0,0,0
3325,2018,19799,145.0,61.4,1,0,0,0,1,0,0,0
3326,2016,13999,20.0,72.4,1,0,0,0,0,1,0,0
3327,2019,17999,145.0,46.3,0,0,0,1,1,0,0,0
3328,2016,16879,0.0,134.5,0,1,0,0,1,0,0,0
3329,2015,14370,20.0,64.2,1,0,0,0,1,0,0,0
3330,2013,10699,145.0,54.3,1,0,0,0,1,0,0,0
3331,2007,5995,260.0,42.2,1,0,0,0,0,0,0,1
3332,2010,5975,205.0,47.9,1,0,0,0,1,0,0,0
3333,2008,5875,305.0,34.5,0,0,0,1,1,0,0,0
3334,2014,16450,30.0,64.2,1,0,0,0,1,0,0,0
3335,2017,20995,145.0,40.9,0,0,0,1,1,0,0,0
3336,2014,14750,0.0,44.1,1,0,0,0,0,1,0,0
3337,2005,2575,2.1,66000.0,1,0,0,0,1,0,0,0
3338,2015,15995,20.0,67.3,1,0,0,0,1,0,0,0
3339,2017,20980,2.1,10951.0,0,1,0,0,1,0,0,0
3340,2015,10795,20.0,68.9,1,0,0,0,0,1,0,0
3341,2018,24999,145.0,64.2,1,0,0,0,1,0,0,0
3342,2016,23299,30.0,65.7,1,0,0,0,1,0,0,0
3343,2015,10799,125.0,51.4,0,0,0,1,0,1,0,0
3344,2018,19499,145.0,64.2,1,0,0,0,1,0,0,0
3345,2018,21999,145.0,61.4,1,0,0,0,1,0,0,0
3346,2014,14199,20.0,64.2,1,0,0,0,1,0,0,0
3347,2015,14819,30.0,62.8,1,0,0,0,1,0,0,0
3348,2013,11999,160.0,46.3,0,0,0,1,1,0,0,0
3349,2016,13499,20.0,65.7,1,0,0,0,0,1,0,0
3350,2016,19999,0.0,134.5,0,1,0,0,1,0,0,0
3351,2016,15199,20.0,64.2,1,0,0,0,1,0,0,0
3352,2016,19799,145.0,49.6,0,0,0,1,0,1,0,0
3353,2015,14699,0.0,76.4,0,1,0,0,1,0,0,0
3354,2016,17699,20.0,64.2,1,0,0,0,1,0,0,0
3355,2016,18399,30.0,64.2,1,0,0,0,1,0,0,0
3356,2017,19399,125.0,60.1,1,0,0,0,1,0,0,0
3357,2015,12800,125.0,60.1,1,0,0,0,1,0,0,0
3358,2018,21199,145.0,60.1,1,0,0,0,1,0,0,0
3359,2016,16250,30.0,65.7,1,0,0,0,1,0,0,0
3360,2018,17450,145.0,51.4,0,0,0,1,1,0,0,0
3361,2019,26995,145.0,57.7,1,0,0,0,1,0,0,0
3362,2017,21995,145.0,58.9,1,0,0,0,1,0,0,0
3363,2016,15391,20.0,70.6,1,0,0,0,0,1,0,0
3364,2014,11999,145.0,53.3,1,0,0,0,1,0,0,0
3365,2015,18199,20.0,68.9,1,0,0,0,1,0,0,0
3366,2015,16999,30.0,61.4,1,0,0,0,1,0,0,0
3367,2017,19199,2.0,134.5,0,1,0,0,1,0,0,0
3368,2013,8099,145.0,57.7,1,0,0,0,1,0,0,0
3369,2015,19995,2.1,57900.0,1,0,0,0,1,0,0,0
3370,2018,19999,145.0,60.1,1,0,0,0,1,0,0,0
3371,2012,8299,145.0,56.5,1,0,0,0,1,0,0,0
3372,2017,20999,135.0,134.5,0,1,0,0,1,0,0,0
3373,2017,20999,135.0,134.5,0,1,0,0,1,0,0,0
3374,2016,15339,0.0,134.5,0,1,0,0,1,0,0,0
3375,2016,17979,0.0,134.5,0,1,0,0,1,0,0,0
3376,2015,11689,20.0,70.6,1,0,0,0,0,1,0,0
3377,2018,18819,145.0,64.2,1,0,0,0,1,0,0,0
3378,2018,19399,145.0,64.2,1,0,0,0,1,0,0,0
3379,2010,4294,140.0,54.3,1,0,0,0,0,1,0,0
3380,2010,6994,2.1,58535.0,1,0,0,0,1,0,0,0
3381,2015,16975,30.0,61.4,1,0,0,0,1,0,0,0
3382,2015,12750,160.0,44.8,0,0,0,1,1,0,0,0
3383,2016,19999,0.0,134.5,0,1,0,0,1,0,0,0
3384,2018,19999,145.0,61.4,1,0,0,0,1,0,0,0
3385,2016,12459,30.0,62.8,1,0,0,0,1,0,0,0
3386,2014,10699,145.0,53.3,1,0,0,0,1,0,0,0
3387,2017,17599,145.0,61.4,1,0,0,0,1,0,0,0
3388,2018,22199,145.0,61.4,1,0,0,0,1,0,0,0
3389,2018,17999,145.0,60.1,1,0,0,0,1,0,0,0
3390,2016,11999,20.0,72.4,1,0,0,0,0,1,0,0
3391,2006,3200,565.0,28.2,0,0,0,1,1,0,0,0
3392,2017,16999,145.0,64.2,1,0,0,0,1,0,0,0
3393,2017,14999,20.0,70.6,1,0,0,0,0,1,0,0
3394,2013,10199,160.0,52.3,1,0,0,0,0,1,0,0
3395,2016,14799,20.0,68.9,1,0,0,0,0,1,0,0
3396,2016,19349,20.0,67.3,1,0,0,0,1,0,0,0
3397,2018,18799,145.0,64.2,1,0,0,0,1,0,0,0
3398,2017,31750,145.0,35.3,0,0,0,1,1,0,0,0
